"","...1","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin","playoff"
"5767",6174,"HOU",99,"NYK",106,"202111200NYK",2022,0,"HOU","HOU-2022",-7,FALSE
"5768",6175,"NOP",94,"IND",111,"202111200IND",2022,0,"NOP","NOP-2022",-17,FALSE
"5769",6176,"MIA",100,"WAS",103,"202111200WAS",2022,0,"MIA","MIA-2022",-3,FALSE
"5770",6177,"CHO",105,"ATL",115,"202111200ATL",2022,0,"CHO","CHH-2022",-10,FALSE
"5771",6178,"OKC",105,"BOS",111,"202111200BOS",2022,0,"OKC","OKC-2022",-6,FALSE
"5772",6179,"ORL",108,"MIL",117,"202111200MIL",2022,0,"ORL","ORL-2022",-9,FALSE
"5773",6180,"MEM",95,"MIN",138,"202111200MIN",2022,0,"MEM","MEM-2022",-43,FALSE
"5774",6181,"PHI",111,"POR",118,"202111200POR",2022,0,"PHI","PHI-2022",-7,FALSE
"5775",6182,"UTA",123,"SAC",105,"202111200SAC",2022,1,"UTA","UTA-2022",18,FALSE
"5776",6183,"DAL",91,"LAC",97,"202111210LAC",2022,0,"DAL","DAL-2022",-6,FALSE
"5777",6184,"LAL",121,"DET",116,"202111210DET",2022,1,"LAL","LAL-2022",5,FALSE
"5778",6185,"NYK",103,"CHI",109,"202111210CHI",2022,0,"NYK","NYK-2022",-6,FALSE
"5779",6186,"DEN",97,"PHO",126,"202111210PHO",2022,0,"DEN","DEN-2022",-29,FALSE
"5780",6187,"TOR",104,"GSW",119,"202111210GSW",2022,0,"TOR","TOR-2022",-15,FALSE
"5781",6188,"BRK",117,"CLE",112,"202111220CLE",2022,1,"BRK","BRK-2022",5,FALSE
"5782",6189,"CHO",109,"WAS",103,"202111220WAS",2022,1,"CHO","CHH-2022",6,FALSE
"5783",6190,"OKC",101,"ATL",113,"202111220ATL",2022,0,"OKC","OKC-2022",-12,FALSE
"5784",6191,"HOU",90,"BOS",108,"202111220BOS",2022,0,"HOU","HOU-2022",-18,FALSE
"5785",6192,"IND",109,"CHI",77,"202111220CHI",2022,1,"IND","IND-2022",32,FALSE
"5786",6193,"ORL",92,"MIL",123,"202111220MIL",2022,0,"ORL","ORL-2022",-31,FALSE
"5787",6194,"MIN",110,"NOP",96,"202111220NOP",2022,1,"MIN","MIN-2022",14,FALSE
"5788",6195,"PHO",115,"SAS",111,"202111220SAS",2022,1,"PHO","PHO-2022",4,FALSE
"5789",6196,"MEM",119,"UTA",118,"202111220UTA",2022,1,"MEM","MEM-2022",1,FALSE
"5790",6197,"PHI",102,"SAC",94,"202111220SAC",2022,1,"PHI","PHI-2022",8,FALSE
"5791",6198,"MIA",100,"DET",92,"202111230DET",2022,1,"MIA","MIA-2022",8,FALSE
"5792",6199,"LAL",100,"NYK",106,"202111230NYK",2022,0,"LAL","LAL-2022",-6,FALSE
"5793",6200,"DEN",100,"POR",119,"202111230POR",2022,0,"DEN","DEN-2022",-19,FALSE
"5794",6201,"DAL",112,"LAC",104,"202111230LAC",2022,1,"DAL","DAL-2022",8,FALSE
"5795",6202,"PHO",120,"CLE",115,"202111240CLE",2022,1,"PHO","PHO-2022",5,FALSE
"5796",6203,"LAL",124,"IND",116,"202111240IND",2022,1,"LAL","LAL-2022",8,FALSE
"5797",6204,"CHO",106,"ORL",99,"202111240ORL",2022,1,"CHO","CHH-2022",7,FALSE
"5798",6205,"BRK",123,"BOS",104,"202111240BOS",2022,1,"BRK","BRK-2022",19,FALSE
"5799",6206,"CHI",113,"HOU",118,"202111240HOU",2022,0,"CHI","CHI-2022",-5,FALSE
"5800",6207,"TOR",126,"MEM",113,"202111240MEM",2022,1,"TOR","TOR-2022",13,FALSE
"5801",6208,"DET",93,"MIL",114,"202111240MIL",2022,0,"DET","DET-2022",-21,FALSE
"5802",6209,"MIA",101,"MIN",113,"202111240MIN",2022,0,"MIA","MIA-2022",-12,FALSE
"5803",6210,"WAS",102,"NOP",127,"202111240NOP",2022,0,"WAS","WAS-2022",-25,FALSE
"5804",6211,"UTA",110,"OKC",104,"202111240OKC",2022,1,"UTA","UTA-2022",6,FALSE
"5805",6212,"ATL",124,"SAS",106,"202111240SAS",2022,1,"ATL","ATL-2022",18,FALSE
"5806",6213,"PHI",96,"GSW",116,"202111240GSW",2022,0,"PHI","PHI-2022",-20,FALSE
"5807",6214,"POR",121,"SAC",125,"202111240SAC",2022,0,"POR","POR-2022",-4,FALSE
"5808",6215,"DET",96,"LAC",107,"202111260LAC",2022,0,"DET","DET-2022",-11,FALSE
"5809",6216,"MIN",115,"CHO",133,"202111260CHO",2022,1,"CHO","CHH-2022",18,FALSE
"5810",6217,"PHO",118,"NYK",97,"202111260NYK",2022,1,"PHO","PHO-2022",21,FALSE
"5811",6218,"CHI",123,"ORL",88,"202111260ORL",2022,1,"CHI","CHI-2022",35,FALSE
"5812",6219,"TOR",97,"IND",114,"202111260IND",2022,0,"TOR","TOR-2022",-17,FALSE
"5813",6220,"ATL",132,"MEM",100,"202111260MEM",2022,1,"ATL","ATL-2022",32,FALSE
"5814",6221,"WAS",101,"OKC",99,"202111260OKC",2022,1,"WAS","WAS-2022",2,FALSE
"5815",6222,"BOS",88,"SAS",96,"202111260SAS",2022,0,"BOS","BOS-2022",-8,FALSE
"5816",6223,"MIL",120,"DEN",109,"202111260DEN",2022,1,"MIL","MIL-2022",11,FALSE
"5817",6224,"NOP",98,"UTA",97,"202111260UTA",2022,1,"NOP","NOP-2022",1,FALSE
"5818",6225,"POR",103,"GSW",118,"202111260GSW",2022,0,"POR","POR-2022",-15,FALSE
"5819",6226,"SAC",141,"LAL",137,"202111260LAL",2022,1,"SAC","SAC-2022",4,FALSE
"5820",6227,"MIN",121,"PHI",120,"202111270PHI",2022,1,"MIN","MIN-2022",1,FALSE
"5821",6228,"NYK",99,"ATL",90,"202111270ATL",2022,1,"NYK","NYK-2022",9,FALSE
"5822",6229,"PHO",113,"BRK",107,"202111270BRK",2022,1,"PHO","PHO-2022",6,FALSE
"5823",6230,"MIA",107,"CHI",104,"202111270CHI",2022,1,"MIA","MIA-2022",3,FALSE
"5824",6231,"ORL",92,"CLE",105,"202111270CLE",2022,0,"ORL","ORL-2022",-13,FALSE
"5825",6232,"CHO",143,"HOU",146,"202111270HOU",2022,0,"CHO","CHH-2022",-3,FALSE
"5826",6233,"WAS",120,"DAL",114,"202111270DAL",2022,1,"WAS","WAS-2022",6,FALSE
"5827",6234,"NOP",105,"UTA",127,"202111270UTA",2022,0,"NOP","NOP-2022",-22,FALSE
"5828",6235,"GSW",105,"LAC",90,"202111280LAC",2022,1,"GSW","GSW-2022",15,FALSE
"5829",6236,"MIL",118,"IND",100,"202111280IND",2022,1,"MIL","MIL-2022",18,FALSE
"5830",6237,"SAC",101,"MEM",128,"202111280MEM",2022,0,"SAC","SAC-2022",-27,FALSE
"5831",6238,"BOS",109,"TOR",97,"202111280TOR",2022,1,"BOS","BOS-2022",12,FALSE
"5832",6239,"DET",106,"LAL",110,"202111280LAL",2022,0,"DET","DET-2022",-4,FALSE
"5833",6240,"ORL",96,"PHI",101,"202111290PHI",2022,0,"ORL","ORL-2022",-5,FALSE
"5834",6241,"DEN",120,"MIA",111,"202111290MIA",2022,1,"DEN","DEN-2022",9,FALSE
"5835",6242,"CHO",119,"CHI",133,"202111290CHI",2022,0,"CHO","CHH-2022",-14,FALSE
"5836",6243,"OKC",89,"HOU",102,"202111290HOU",2022,0,"OKC","OKC-2022",-13,FALSE
"5837",6244,"IND",98,"MIN",100,"202111290MIN",2022,0,"IND","IND-2022",-2,FALSE
"5838",6245,"CLE",114,"DAL",96,"202111290DAL",2022,1,"CLE","CLE-2022",18,FALSE
"5839",6246,"WAS",99,"SAS",116,"202111290SAS",2022,0,"WAS","WAS-2022",-17,FALSE
"5840",6247,"POR",107,"UTA",129,"202111290UTA",2022,0,"POR","POR-2022",-22,FALSE
"5841",6248,"NOP",123,"LAC",104,"202111290LAC",2022,1,"NOP","NOP-2022",19,FALSE
"5842",6249,"NYK",110,"BRK",112,"202111300BRK",2022,0,"NYK","NYK-2022",-2,FALSE
"5843",6250,"MEM",98,"TOR",91,"202111300TOR",2022,1,"MEM","MEM-2022",7,FALSE
"5844",6251,"GSW",96,"PHO",104,"202111300PHO",2022,0,"GSW","GSW-2022",-8,FALSE
"5845",6252,"DET",92,"POR",110,"202111300POR",2022,0,"DET","DET-2022",-18,FALSE
"5846",6253,"LAL",117,"SAC",92,"202111300SAC",2022,1,"LAL","LAL-2022",25,FALSE
"5847",6254,"ATL",114,"IND",111,"202112010IND",2022,1,"ATL","ATL-2022",3,FALSE
"5848",6255,"DEN",103,"ORL",108,"202112010ORL",2022,0,"DEN","DEN-2022",-5,FALSE
"5849",6256,"MIN",107,"WAS",115,"202112010WAS",2022,0,"MIN","MIN-2022",-8,FALSE
"5850",6257,"PHI",87,"BOS",88,"202112010BOS",2022,0,"PHI","PHI-2022",-1,FALSE
"5851",6258,"CLE",111,"MIA",85,"202112010MIA",2022,1,"CLE","CLE-2022",26,FALSE
"5852",6259,"CHO",125,"MIL",127,"202112010MIL",2022,0,"CHO","CHH-2022",-2,FALSE
"5853",6260,"DAL",139,"NOP",107,"202112010NOP",2022,1,"DAL","DAL-2022",32,FALSE
"5854",6261,"HOU",114,"OKC",110,"202112010OKC",2022,1,"HOU","HOU-2022",4,FALSE
"5855",6262,"SAC",124,"LAC",115,"202112010LAC",2022,1,"SAC","SAC-2022",9,FALSE
"5856",6263,"CHI",119,"NYK",115,"202112020NYK",2022,1,"CHI","CHI-2022",4,FALSE
"5857",6264,"MIL",93,"TOR",97,"202112020TOR",2022,0,"MIL","MIL-2022",-4,FALSE
"5858",6265,"OKC",79,"MEM",152,"202112020MEM",2022,0,"OKC","OKC-2022",-73,FALSE
"5859",6266,"DET",103,"PHO",114,"202112020PHO",2022,0,"DET","DET-2022",-11,FALSE
"5860",6267,"SAS",114,"POR",83,"202112020POR",2022,1,"SAS","SAS-2022",31,FALSE
"5861",6268,"MIA",113,"IND",104,"202112030IND",2022,1,"MIA","MIA-2022",9,FALSE
"5862",6269,"CLE",116,"WAS",101,"202112030WAS",2022,1,"CLE","CLE-2022",15,FALSE
"5863",6270,"PHI",98,"ATL",96,"202112030ATL",2022,1,"PHI","PHI-2022",2,FALSE
"5864",6271,"MIN",105,"BRK",110,"202112030BRK",2022,0,"MIN","MIN-2022",-5,FALSE
"5865",6272,"ORL",116,"HOU",118,"202112030HOU",2022,0,"ORL","ORL-2022",-2,FALSE
"5866",6273,"NOP",107,"DAL",91,"202112030DAL",2022,1,"NOP","NOP-2022",16,FALSE
"5867",6274,"BOS",130,"UTA",137,"202112030UTA",2022,0,"BOS","BOS-2022",-7,FALSE
"5868",6275,"PHO",96,"GSW",118,"202112030GSW",2022,0,"PHO","PHO-2022",-22,FALSE
"5869",6276,"LAC",119,"LAL",115,"202112030LAL",2022,1,"LAC","LAC-2022",4,FALSE
"5870",6277,"DEN",113,"NYK",99,"202112040NYK",2022,1,"DEN","DEN-2022",14,FALSE
"5871",6278,"CHI",111,"BRK",107,"202112040BRK",2022,1,"CHI","CHI-2022",4,FALSE
"5872",6279,"MIA",102,"MIL",124,"202112040MIL",2022,0,"MIA","MIA-2022",-22,FALSE
"5873",6280,"MEM",97,"DAL",90,"202112040DAL",2022,1,"MEM","MEM-2022",7,FALSE
"5874",6281,"SAS",112,"GSW",107,"202112040GSW",2022,1,"SAS","SAS-2022",5,FALSE
"5875",6282,"BOS",145,"POR",117,"202112040POR",2022,1,"BOS","BOS-2022",28,FALSE
"5876",6283,"LAC",99,"SAC",104,"202112040SAC",2022,0,"LAC","LAC-2022",-5,FALSE
"5877",6284,"UTA",109,"CLE",108,"202112050CLE",2022,1,"UTA","UTA-2022",1,FALSE
"5878",6285,"CHO",130,"ATL",127,"202112050ATL",2022,1,"CHO","CHH-2022",3,FALSE
"5879",6286,"WAS",90,"TOR",102,"202112050TOR",2022,0,"WAS","WAS-2022",-12,FALSE
"5880",6287,"NOP",108,"HOU",118,"202112050HOU",2022,0,"NOP","NOP-2022",-10,FALSE
"5881",6288,"PHI",127,"CHO",124,"202112060CHO",2022,0,"CHO","CHH-2022",-3,FALSE
"5882",6289,"OKC",114,"DET",103,"202112060DET",2022,1,"OKC","OKC-2022",11,FALSE
"5883",6290,"WAS",110,"IND",116,"202112060IND",2022,0,"WAS","WAS-2022",-6,FALSE
"5884",6291,"MEM",105,"MIA",90,"202112060MIA",2022,1,"MEM","MEM-2022",15,FALSE
"5885",6292,"DEN",97,"CHI",109,"202112060CHI",2022,0,"DEN","DEN-2022",-12,FALSE
"5886",6293,"CLE",104,"MIL",112,"202112060MIL",2022,0,"CLE","CLE-2022",-8,FALSE
"5887",6294,"ATL",121,"MIN",110,"202112060MIN",2022,1,"ATL","ATL-2022",11,FALSE
"5888",6295,"SAS",104,"PHO",108,"202112060PHO",2022,0,"SAS","SAS-2022",-4,FALSE
"5889",6296,"ORL",95,"GSW",126,"202112060GSW",2022,0,"ORL","ORL-2022",-31,FALSE
"5890",6297,"LAC",102,"POR",90,"202112060POR",2022,1,"LAC","LAC-2022",12,FALSE
"5891",6298,"BRK",102,"DAL",99,"202112070DAL",2022,1,"BRK","BRK-2022",3,FALSE
"5892",6299,"NYK",121,"SAS",109,"202112070SAS",2022,1,"NYK","NYK-2022",12,FALSE
"5893",6300,"BOS",102,"LAL",117,"202112070LAL",2022,0,"BOS","BOS-2022",-15,FALSE
"5894",6301,"PHI",110,"CHO",106,"202112080CHO",2022,0,"CHO","CHH-2022",-4,FALSE
"5895",6302,"CHI",92,"CLE",115,"202112080CLE",2022,0,"CHI","CHI-2022",-23,FALSE
"5896",6303,"WAS",119,"DET",116,"202112080DET",2022,1,"WAS","WAS-2022",3,FALSE
"5897",6304,"NYK",102,"IND",122,"202112080IND",2022,0,"NYK","NYK-2022",-20,FALSE
"5898",6305,"MIL",104,"MIA",113,"202112080MIA",2022,0,"MIL","MIL-2022",-9,FALSE
"5899",6306,"OKC",110,"TOR",109,"202112080TOR",2022,1,"OKC","OKC-2022",1,FALSE
"5900",6307,"BRK",104,"HOU",114,"202112080HOU",2022,0,"BRK","BRK-2022",-10,FALSE
"5901",6308,"DAL",104,"MEM",96,"202112080MEM",2022,1,"DAL","DAL-2022",8,FALSE
"5902",6309,"UTA",136,"MIN",104,"202112080MIN",2022,1,"UTA","UTA-2022",32,FALSE
"5903",6310,"DEN",120,"NOP",114,"202112080NOP",2022,1,"DEN","DEN-2022",6,FALSE
"5904",6311,"POR",94,"GSW",104,"202112080GSW",2022,0,"POR","POR-2022",-10,FALSE
"5905",6312,"ORL",130,"SAC",142,"202112080SAC",2022,0,"ORL","ORL-2022",-12,FALSE
"5906",6313,"BOS",111,"LAC",114,"202112080LAC",2022,0,"BOS","BOS-2022",-3,FALSE
"5907",6314,"UTA",118,"PHI",96,"202112090PHI",2022,1,"UTA","UTA-2022",22,FALSE
"5908",6315,"LAL",95,"MEM",108,"202112090MEM",2022,0,"LAL","LAL-2022",-13,FALSE
"5909",6316,"DEN",111,"SAS",123,"202112090SAS",2022,0,"DEN","DEN-2022",-12,FALSE
"5910",6317,"SAC",123,"CHO",124,"202112100CHO",2022,1,"CHO","CHH-2022",1,FALSE
"5911",6318,"DAL",93,"IND",106,"202112100IND",2022,0,"DAL","DAL-2022",-13,FALSE
"5912",6319,"BRK",113,"ATL",105,"202112100ATL",2022,1,"BRK","BRK-2022",8,FALSE
"5913",6320,"NYK",87,"TOR",90,"202112100TOR",2022,0,"NYK","NYK-2022",-3,FALSE
"5914",6321,"MIL",123,"HOU",114,"202112100HOU",2022,1,"MIL","MIL-2022",9,FALSE
"5915",6322,"CLE",123,"MIN",106,"202112100MIN",2022,1,"CLE","CLE-2022",17,FALSE
"5916",6323,"DET",93,"NOP",109,"202112100NOP",2022,0,"DET","DET-2022",-16,FALSE
"5917",6324,"LAL",116,"OKC",95,"202112100OKC",2022,1,"LAL","LAL-2022",21,FALSE
"5918",6325,"BOS",90,"PHO",111,"202112100PHO",2022,0,"BOS","BOS-2022",-21,FALSE
"5919",6326,"ORL",104,"LAC",106,"202112110LAC",2022,0,"ORL","ORL-2022",-2,FALSE
"5920",6327,"UTA",123,"WAS",98,"202112110WAS",2022,1,"UTA","UTA-2022",25,FALSE
"5921",6328,"SAC",103,"CLE",117,"202112110CLE",2022,0,"SAC","SAC-2022",-14,FALSE
"5922",6329,"HOU",106,"MEM",113,"202112110MEM",2022,0,"HOU","HOU-2022",-7,FALSE
"5923",6330,"CHI",92,"MIA",118,"202112110MIA",2022,0,"CHI","CHI-2022",-26,FALSE
"5924",6331,"GSW",93,"PHI",102,"202112110PHI",2022,0,"GSW","GSW-2022",-9,FALSE
"5925",6332,"DEN",127,"SAS",112,"202112110SAS",2022,1,"DEN","DEN-2022",15,FALSE
"5926",6333,"MIL",112,"NYK",97,"202112120NYK",2022,1,"MIL","MIL-2022",15,FALSE
"5927",6334,"BRK",116,"DET",104,"202112120DET",2022,1,"BRK","BRK-2022",12,FALSE
"5928",6335,"DAL",103,"OKC",84,"202112120OKC",2022,1,"DAL","DAL-2022",19,FALSE
"5929",6336,"NOP",97,"SAS",112,"202112120SAS",2022,0,"NOP","NOP-2022",-15,FALSE
"5930",6337,"MIN",116,"POR",111,"202112120POR",2022,1,"MIN","MIN-2022",5,FALSE
"5931",6338,"ORL",94,"LAL",106,"202112120LAL",2022,0,"ORL","ORL-2022",-12,FALSE
"5932",6339,"MIA",94,"CLE",105,"202112130CLE",2022,0,"MIA","MIA-2022",-11,FALSE
"5933",6340,"GSW",102,"IND",100,"202112130IND",2022,1,"GSW","GSW-2022",2,FALSE
"5934",6341,"SAC",101,"TOR",124,"202112130TOR",2022,0,"SAC","SAC-2022",-23,FALSE
"5935",6342,"HOU",132,"ATL",126,"202112130ATL",2022,1,"HOU","HOU-2022",6,FALSE
"5936",6343,"MIL",103,"BOS",117,"202112130BOS",2022,0,"MIL","MIL-2022",-14,FALSE
"5937",6344,"PHI",91,"MEM",126,"202112130MEM",2022,0,"PHI","PHI-2022",-35,FALSE
"5938",6345,"CHO",96,"DAL",120,"202112130DAL",2022,0,"CHO","CHH-2022",-24,FALSE
"5939",6346,"WAS",107,"DEN",113,"202112130DEN",2022,0,"WAS","WAS-2022",-6,FALSE
"5940",6347,"PHO",95,"LAC",111,"202112130LAC",2022,0,"PHO","PHO-2022",-16,FALSE
"5941",6348,"TOR",129,"BRK",131,"202112140BRK",2022,0,"TOR","TOR-2022",-2,FALSE
"5942",6349,"GSW",105,"NYK",96,"202112140NYK",2022,1,"GSW","GSW-2022",9,FALSE
"5943",6350,"PHO",111,"POR",107,"202112140POR",2022,1,"PHO","PHO-2022",4,FALSE
"5944",6351,"HOU",89,"CLE",124,"202112150CLE",2022,0,"HOU","HOU-2022",-35,FALSE
"5945",6352,"ATL",111,"ORL",99,"202112150ORL",2022,1,"ATL","ATL-2022",12,FALSE
"5946",6353,"MIA",101,"PHI",96,"202112150PHI",2022,1,"MIA","MIA-2022",5,FALSE
"5947",6354,"LAL",107,"DAL",104,"202112150DAL",2022,1,"LAL","LAL-2022",3,FALSE
"5948",6355,"IND",99,"MIL",114,"202112150MIL",2022,0,"IND","IND-2022",-15,FALSE
"5949",6356,"NOP",113,"OKC",110,"202112150OKC",2022,1,"NOP","NOP-2022",3,FALSE
"5950",6357,"CHO",131,"SAS",115,"202112150SAS",2022,1,"CHO","CHH-2022",16,FALSE
"5951",6358,"MIN",124,"DEN",107,"202112150DEN",2022,1,"MIN","MIN-2022",17,FALSE
"5952",6359,"MEM",113,"POR",103,"202112150POR",2022,1,"MEM","MEM-2022",10,FALSE
"5953",6360,"WAS",105,"SAC",119,"202112150SAC",2022,0,"WAS","WAS-2022",-14,FALSE
"5954",6361,"LAC",103,"UTA",124,"202112150UTA",2022,0,"LAC","LAC-2022",-21,FALSE
"5955",6362,"DET",113,"IND",122,"202112160IND",2022,0,"DET","DET-2022",-9,FALSE
"5956",6363,"PHI",105,"BRK",114,"202112160BRK",2022,0,"PHI","PHI-2022",-9,FALSE
"5957",6364,"NYK",116,"HOU",103,"202112160HOU",2022,1,"NYK","NYK-2022",13,FALSE
"5958",6365,"WAS",98,"PHO",118,"202112160PHO",2022,0,"WAS","WAS-2022",-20,FALSE
"5959",6366,"MIA",115,"ORL",105,"202112170ORL",2022,1,"MIA","MIA-2022",10,FALSE
"5960",6367,"DEN",133,"ATL",115,"202112170ATL",2022,1,"DEN","DEN-2022",18,FALSE
"5961",6368,"GSW",111,"BOS",107,"202112170BOS",2022,1,"GSW","GSW-2022",4,FALSE
"5962",6369,"MIL",112,"NOP",116,"202112170NOP",2022,0,"MIL","MIL-2022",-4,FALSE
"5963",6370,"SAS",128,"UTA",126,"202112170UTA",2022,1,"SAS","SAS-2022",2,FALSE
"5964",6371,"LAL",92,"MIN",110,"202112170MIN",2022,0,"LAL","LAL-2022",-18,FALSE
"5965",6372,"CHO",116,"POR",125,"202112170POR",2022,0,"CHO","CHH-2022",-9,FALSE
"5966",6373,"MEM",124,"SAC",105,"202112170SAC",2022,1,"MEM","MEM-2022",19,FALSE
"5967",6374,"HOU",116,"DET",107,"202112180DET",2022,1,"HOU","HOU-2022",9,FALSE
"5968",6375,"NYK",107,"BOS",114,"202112180BOS",2022,0,"NYK","NYK-2022",-7,FALSE
"5969",6376,"ORL",100,"BRK",93,"202112180BRK",2022,1,"ORL","ORL-2022",7,FALSE
"5970",6377,"GSW",100,"TOR",119,"202112180TOR",2022,0,"GSW","GSW-2022",-19,FALSE
"5971",6378,"LAC",103,"OKC",104,"202112180OKC",2022,0,"LAC","LAC-2022",-1,FALSE
"5972",6379,"CLE",119,"MIL",90,"202112180MIL",2022,1,"CLE","CLE-2022",29,FALSE
"5973",6380,"WAS",109,"UTA",103,"202112180UTA",2022,1,"WAS","WAS-2022",6,FALSE
"5974",6381,"MIA",90,"DET",100,"202112190DET",2022,0,"MIA","MIA-2022",-10,FALSE
"5975",6382,"POR",105,"MEM",100,"202112190MEM",2022,1,"POR","POR-2022",5,FALSE
"5976",6383,"SAS",114,"SAC",121,"202112190SAC",2022,0,"SAS","SAS-2022",-7,FALSE
"5977",6384,"LAL",110,"CHI",115,"202112190CHI",2022,0,"LAL","LAL-2022",-5,FALSE
"5978",6385,"DAL",105,"MIN",111,"202112190MIN",2022,0,"DAL","DAL-2022",-6,FALSE
"5979",6386,"CHO",106,"PHO",137,"202112190PHO",2022,0,"CHO","CHH-2022",-31,FALSE
"5980",6387,"PHI",108,"BOS",103,"202112200BOS",2022,1,"PHI","PHI-2022",5,FALSE
"5981",6388,"HOU",118,"CHI",133,"202112200CHI",2022,0,"HOU","HOU-2022",-15,FALSE
"5982",6389,"OKC",102,"MEM",99,"202112200MEM",2022,1,"OKC","OKC-2022",3,FALSE
"5983",6390,"CHO",102,"UTA",112,"202112200UTA",2022,0,"CHO","CHH-2022",-10,FALSE
"5984",6391,"SAC",98,"GSW",113,"202112200GSW",2022,0,"SAC","SAC-2022",-15,FALSE
"5985",6392,"SAS",116,"LAC",92,"202112200LAC",2022,1,"SAS","SAS-2022",24,FALSE
"5986",6393,"IND",96,"MIA",125,"202112210MIA",2022,0,"IND","IND-2022",-29,FALSE
"5987",6394,"DET",91,"NYK",105,"202112210NYK",2022,0,"DET","DET-2022",-14,FALSE
"5988",6395,"POR",97,"NOP",111,"202112210NOP",2022,0,"POR","POR-2022",-14,FALSE
"5989",6396,"MIN",102,"DAL",114,"202112210DAL",2022,0,"MIN","MIN-2022",-12,FALSE
"5990",6397,"PHO",108,"LAL",90,"202112210LAL",2022,1,"PHO","PHO-2022",18,FALSE
"5991",6398,"ORL",104,"ATL",98,"202112220ATL",2022,1,"ORL","ORL-2022",6,FALSE
"5992",6399,"CLE",101,"BOS",111,"202112220BOS",2022,0,"CLE","CLE-2022",-10,FALSE
"5993",6400,"HOU",106,"MIL",126,"202112220MIL",2022,0,"HOU","HOU-2022",-20,FALSE
"5994",6401,"DEN",94,"OKC",108,"202112220OKC",2022,0,"DEN","DEN-2022",-14,FALSE
"5995",6402,"LAC",105,"SAC",89,"202112220SAC",2022,1,"LAC","LAC-2022",16,FALSE
"5996",6403,"HOU",106,"IND",118,"202112230IND",2022,0,"HOU","HOU-2022",-12,FALSE
"5997",6404,"NOP",110,"ORL",104,"202112230ORL",2022,1,"NOP","NOP-2022",6,FALSE
"5998",6405,"ATL",98,"PHI",96,"202112230PHI",2022,1,"ATL","ATL-2022",2,FALSE
"5999",6406,"DET",112,"MIA",115,"202112230MIA",2022,0,"DET","DET-2022",-3,FALSE
"6000",6407,"WAS",124,"NYK",117,"202112230NYK",2022,1,"WAS","WAS-2022",7,FALSE
"6001",6408,"MIL",102,"DAL",95,"202112230DAL",2022,1,"MIL","MIL-2022",7,FALSE
"6002",6409,"CHO",115,"DEN",107,"202112230DEN",2022,1,"CHO","CHH-2022",8,FALSE
"6003",6410,"OKC",101,"PHO",113,"202112230PHO",2022,0,"OKC","OKC-2022",-12,FALSE
"6004",6411,"MIN",116,"UTA",128,"202112230UTA",2022,0,"MIN","MIN-2022",-12,FALSE
"6005",6412,"MEM",104,"GSW",113,"202112230GSW",2022,0,"MEM","MEM-2022",-9,FALSE
"6006",6413,"SAS",138,"LAL",110,"202112230LAL",2022,1,"SAS","SAS-2022",28,FALSE
"6007",6414,"ATL",87,"NYK",101,"202112250NYK",2022,0,"ATL","ATL-2022",-14,FALSE
"6008",6415,"BOS",113,"MIL",117,"202112250MIL",2022,0,"BOS","BOS-2022",-4,FALSE
"6009",6416,"GSW",116,"PHO",107,"202112250PHO",2022,1,"GSW","GSW-2022",9,FALSE
"6010",6417,"BRK",122,"LAL",115,"202112250LAL",2022,1,"BRK","BRK-2022",7,FALSE
"6011",6418,"DAL",116,"UTA",120,"202112250UTA",2022,0,"DAL","DAL-2022",-4,FALSE
"6012",6419,"ORL",83,"MIA",93,"202112260MIA",2022,0,"ORL","ORL-2022",-10,FALSE
"6013",6420,"TOR",99,"CLE",144,"202112260CLE",2022,0,"TOR","TOR-2022",-45,FALSE
"6014",6421,"MEM",127,"SAC",102,"202112260SAC",2022,1,"MEM","MEM-2022",25,FALSE
"6015",6422,"PHI",117,"WAS",96,"202112260WAS",2022,1,"PHI","PHI-2022",21,FALSE
"6016",6423,"NOP",112,"OKC",117,"202112260OKC",2022,0,"NOP","NOP-2022",-5,FALSE
"6017",6424,"DET",109,"SAS",144,"202112260SAS",2022,0,"DET","DET-2022",-35,FALSE
"6018",6425,"IND",105,"CHI",113,"202112260CHI",2022,0,"IND","IND-2022",-8,FALSE
"6019",6426,"DEN",103,"LAC",100,"202112260LAC",2022,1,"DEN","DEN-2022",3,FALSE
"6020",6427,"HOU",99,"CHO",123,"202112270CHO",2022,1,"CHO","CHH-2022",24,FALSE
"6021",6428,"CHI",130,"ATL",118,"202112270ATL",2022,1,"CHI","CHI-2022",12,FALSE
"6022",6429,"BOS",103,"MIN",108,"202112270MIN",2022,0,"BOS","BOS-2022",-5,FALSE
"6023",6430,"UTA",110,"SAS",104,"202112270SAS",2022,1,"UTA","UTA-2022",6,FALSE
"6024",6431,"MEM",114,"PHO",113,"202112270PHO",2022,1,"MEM","MEM-2022",1,FALSE
"6025",6432,"DAL",132,"POR",117,"202112270POR",2022,1,"DAL","DAL-2022",15,FALSE
"6026",6433,"BRK",124,"LAC",108,"202112270LAC",2022,1,"BRK","BRK-2022",16,FALSE
"6027",6434,"MIL",127,"ORL",110,"202112280ORL",2022,1,"MIL","MIL-2022",17,FALSE
"6028",6435,"WAS",112,"MIA",119,"202112280MIA",2022,0,"WAS","WAS-2022",-7,FALSE
